catalog_id,fid,original_validation,smiles,hasTertiaryAmine,nHBD,nHBA,cLogP,nHeteroAtoms,RingCount,nRotatableBonds,nAromaticBonds,nAcidicGroup,nBasicGroup,AtomicPolarizability,MolWt,TPSA,MaxTrainSimilarity,ClosestTrainSmiles,ClosestTrainIdentifier,FpClusterId,PhysChemClusterId
Z3433408088,,,C#CCCC1(CCNC(=O)C2CC(=O)Nc3ncn(C)c32)N=N1,0,2.0,6.0,0.93,8.0,3.0,6.0,5.0,0.0,0.0,46.61,314.35,100.74,0.52,C#CCCC1(CCNC(=O)C2CCC3CC(=O)NC3C2)N=N1,C190,3.0,3.0
Z3433408239,,,C#CCCC1(CCNC(=O)c2cc3ccc(-c4cnsc4)cc3[nH]2)N=N1,0,2.0,5.0,3.99,7.0,4.0,7.0,15.0,0.0,0.0,53.98,363.45,82.5,0.48,C#CCCC1(CCNC(=O)c2csc(-c3cn[nH]c3)c2)N=N1,C391,5.0,5.0
Z3433408249,,,C#CCCC1(CCNC(=O)C2(c3cnn(C)c3)CCCO2)N=N1,0,1.0,6.0,1.51,7.0,3.0,7.0,5.0,0.0,0.0,49.27,315.38,80.87,0.54,C#CCCC1(CCNC(=O)C2(Cc3ccc(F)cc3)CCCO2)N=N1,C194,8.0,13.0
Z3433408297,,,C#CCCC1(CCNC(=O)CC2CCCc3oc(C)nc32)N=N1,0,1.0,5.0,2.87,6.0,3.0,7.0,5.0,0.0,0.0,50.59,314.39,79.85,0.48,C#CCCC1(CCNC(=O)CC2CCCC(C(F)(F)F)C2)N=N1,C107,8.0,4.0
Z3433408318,,,C#CCCC1(CCNC(=O)c2ccncc2-n2cccn2)N=N1,0,1.0,6.0,1.96,7.0,3.0,7.0,11.0,0.0,0.0,46.23,308.35,84.53,0.65,C#CCCC1(CCNC(=O)c2cccn2Cc2cccnc2)N=N1,C297,5.0,6.0
Z3433408320,,,C#CCCC1(CCNC(=O)c2c[nH]c(=O)c3ncccc23)N=N1,0,2.0,5.0,1.62,7.0,3.0,6.0,11.0,0.0,0.0,45.27,309.33,99.57,0.59,C#CCCC1(CCNC(=O)c2ccnc3nccnc23)N=N1,C027,5.0,10.0
Z3433408324,,,C#CCCC1(CCNC(=O)c2cc(CN(C)C)c[nH]2)N=N1,1,2.0,4.0,1.77,6.0,2.0,8.0,5.0,0.0,1.0,46.7,287.37,72.85,0.54,C#CCCC1(CCNC(=O)c2c[nH]c(C(C)(C)C)n2)N=N1,C400,5.0,13.0
Z3433408326,,,C#CCCC1(CCNC(=O)c2c(C)nn3cc[nH]c(=O)c23)N=N1,0,2.0,6.0,1.03,8.0,3.0,6.0,10.0,0.0,0.0,45.27,312.33,103.98,0.55,C#CCCC1(CCNC(=O)c2c(C)nn(CC(F)F)c2C)N=N1,C024,5.0,10.0
Z3433408330,,,C#CCCC1(CCNC(=O)Cc2cnc3n2CCCC3C)N=N1,0,1.0,5.0,2.40,6.0,3.0,7.0,5.0,0.0,0.0,51.56,313.41,71.64,0.52,C#CCCC1(CCNC(=O)c2cnc3n2C(C)CCC3)N=N1,C212,8.0,4.0
Z3433408332,,,C#CCCC1(CCNC(=O)[C@@H]2Cc3cncn3C(=O)N2)N=N1,0,2.0,6.0,0.45,8.0,3.0,6.0,5.0,0.0,0.0,43.51,300.32,100.74,0.52,C#CCCC1(CCNC(=O)C2CCC3CC(=O)NC3C2)N=N1,C190,3.0,3.0
Z3433408340,,,C#CCCC1(CCNC(=O)C(F)(F)c2ccc(=O)n(C)c2)N=N1,0,1.0,5.0,1.56,8.0,2.0,7.0,6.0,0.0,0.0,44.19,322.32,75.82,0.55,C#CCCC1(CCNC(=O)C(O)(c2ccccc2)C(F)(F)F)N=N1,C135,8.0,13.0
Z3433408352,,,C#CCCC1(CCNC(=O)c2cn(CC(F)(F)F)cn2)N=N1,0,1.0,5.0,2.14,9.0,2.0,7.0,5.0,0.0,0.0,40.19,313.28,71.64,0.53,C#CCCC1(CCNC(=O)c2cn3ccnc3s2)N=N1,C389,5.0,13.0
Z3433408379,,,C#CCCC1(CCNC(=O)Cc2nc3c([nH]2)CCCC3)N=N1,0,2.0,4.0,1.91,6.0,3.0,7.0,5.0,0.0,0.0,48.46,299.38,82.5,0.50,C#CCCC1(CCNC(=O)COc2ccc3c(c2)CCCC3)N=N1,C201,8.0,13.0
Z3433408392,,,C#CCCC1(CCNC(=O)c2n[nH]c3c2COC3(C)C)N=N1,0,2.0,5.0,1.87,7.0,3.0,6.0,5.0,0.0,0.0,46.17,301.35,91.73,0.57,C#CCCC1(CCNC(=O)c2n[nH]c(C(F)(F)F)c2C(C)C)N=N1,C100,5.0,13.0
Z3433408432,,,C#CCCC1(CCNC(=O)c2cn(-c3ccn(C)n3)cn2)N=N1,0,1.0,7.0,1.30,8.0,3.0,7.0,10.0,0.0,0.0,46.24,311.35,89.46,0.53,C#CCCC1(CCNC(=O)c2nccc3ccn(C)c23)N=N1,C078,5.0,10.0
Z3433408444,,,C#CCCC1(CCNC(=O)c2nn(-c3cnn(C)c3)nc2C)N=N1,0,1.0,8.0,1.00,9.0,3.0,7.0,10.0,0.0,0.0,48.0,326.36,102.35,0.53,C#CCCC1(CCNC(=O)c2nn(C)c3nc(-c4cn(C)nc4C)ccc23)N=N1,C087,5.0,10.0
Z3433408445,,,C#CCCC1(CCNC(=O)c2c(O)cc(=O)n3c2COCC3)N=N1,0,2.0,7.0,0.78,8.0,3.0,6.0,6.0,0.0,0.0,47.77,330.34,105.28,0.49,C#CCCC1(CCNC(=O)c2cc(=O)[nH]c3nn(CC)c(C4CC4)c23)N=N1,C274,5.0,3.0
Z3462042523,,,C#CCCC1(CCNC(=O)Cc2ccc3c(c2)NC(=O)C3)N=N1,0,2.0,4.0,1.81,6.0,3.0,7.0,6.0,0.0,0.0,47.93,310.36,82.92,0.65,C#CCCC1(CCNC(=O)c2cc3c(cc2Cl)NC(=O)C3)N=N1,C102,8.0,13.0
Z3462042530,,,C#CCCC1(CCNC(=O)Cn2nnc(-c3ccccc3)n2)N=N1,0,1.0,7.0,1.42,8.0,3.0,8.0,11.0,2.0,0.0,48.0,323.36,97.42,0.55,C#CCCC1(CCC(=O)Nc2ccc(-c3nnn(CC(=O)N4CCCC4)n3)cc2)N=N1,C341,8.0,10.0
Z3462042537,,,C#CCCC1(CCNC(=O)c2ccc3c(c2)OCC(=O)N3)N=N1,0,2.0,5.0,1.71,7.0,3.0,6.0,6.0,0.0,0.0,45.63,312.33,92.15,0.58,C#CCCC1(CCNC(=O)c2ccc(-c3noc(=O)[nH]3)cc2)N=N1,C406,12.0,13.0
Z3462042539,,,C#CCCC1(CCNC(=O)c2cc(OC)c3c(c2)OCCO3)N=N1,0,1.0,6.0,2.16,7.0,3.0,7.0,6.0,0.0,0.0,49.1,329.36,81.51,0.53,C#CCCC1(CCNC(=O)c2ccc(C3(OC)COC3)cc2)N=N1,C215,12.0,13.0
Z3462042544,,,C#CCCC1(CCNC(=O)Cn2cnc3sccc3c2=O)N=N1,0,1.0,7.0,1.54,8.0,3.0,7.0,10.0,0.0,0.0,46.41,329.39,88.71,0.50,C#CCCC1(CCNC(=O)Cn2nnnc2-c2ccsc2)N=N1,C173,8.0,10.0
Z3462042583,,,C#CCCC1(CCNC(=O)c2ccccc2-n2cnnn2)N=N1,0,1.0,7.0,1.36,8.0,3.0,7.0,11.0,2.0,0.0,44.9,309.33,97.42,0.68,C#CCCC1(CCNC(=O)c2ccc(C)c(C)c2-n2cnnn2)N=N1,C216,5.0,10.0
Z3462042628,,,C#CCCC1(CCNC(=O)c2ccc3c(c2)[nH]c(=O)n3C)N=N1,0,2.0,5.0,1.56,7.0,3.0,6.0,10.0,0.0,0.0,46.6,311.35,91.61,0.68,C#CCCC1(CCNC(=O)c2cccc(-c3cnc4[nH]c(=O)n(C)c4c3)c2)N=N1,C338,12.0,10.0
Z3462042637,,,C#CCCC1(CCNC(=O)Cc2c(C)nc(C)[nH]c2=O)N=N1,0,2.0,5.0,1.01,7.0,2.0,7.0,6.0,0.0,0.0,46.17,301.35,99.57,0.53,C#CCCC1(CCNC(=O)Cc2nc(C(C)C)c(C)s2)N=N1,C299,8.0,3.0
Z3462042651,,,C#CCCC1(CCNC(=O)c2cccc(C3(C)NC(=O)NC3=O)c2)N=N1,0,3.0,5.0,1.44,8.0,3.0,7.0,6.0,0.0,0.0,52.26,353.38,112.02,0.54,C#CCCC1(CCNC(=O)c2cccc(-c3cnc4[nH]c(=O)n(C)c4c3)c2)N=N1,C338,12.0,3.0
Z3462042696,,,C#CCCC1(CCNC(=O)Cc2nnn(C(C)(C)C)n2)N=N1,0,1.0,7.0,1.05,8.0,2.0,7.0,5.0,2.0,0.0,47.14,303.37,97.42,0.52,C#CCCC1(CCNC(=O)Cc2c(Cl)c(CC)nn2C)N=N1,C300,8.0,3.0
Z3462042722,,,C#CCCC1(CCNC(=O)CN2C(=O)CCOc3ccccc32)N=N1,0,1.0,5.0,1.88,7.0,3.0,7.0,6.0,0.0,0.0,51.82,340.38,83.36,0.50,C#CCCC1(CCNC(=O)CN2C(=O)NC(C)(c3ccc(C)cc3)C2=O)N=N1,C122,8.0,13.0
Z3462042737,,,C#CCCC1(CCNC(=O)CCc2nc3c(cnn3C)c(=O)[nH]2)N=N1,0,2.0,7.0,0.67,9.0,3.0,8.0,10.0,0.0,0.0,50.13,341.38,117.39,0.47,C#CCCC1(CCC(=O)NC(C)Cn2cnc3c(cnn3C)c2=O)N=N1,C395,8.0,10.0
Z3462042750,,,C#CCCC1(CCNC(=O)C2=CC=CN3CCS(=O)(=O)N=C23)N=N1,0,1.0,6.0,0.57,9.0,3.0,6.0,0.0,0.0,2.0,48.54,347.4,103.56,0.46,C#CCCC1(CCNC(=O)C2C3CCN(CC3)S2(=O)=O)N=N1,C256,5.0,11.0
Z3462042763,,,C#CCCC1(CCNC(=O)C2=CN3CCS(=O)(=O)N=C3C=C2)N=N1,0,1.0,6.0,0.57,9.0,3.0,6.0,0.0,0.0,2.0,48.54,347.4,103.56,0.47,C#CCCC1(CCNC(=O)c2cc3n(n2)CCNS3(=O)=O)N=N1,C138,5.0,11.0
Z3462042767,,,C#CCCC1(CCNC(=O)Cn2c(=O)oc3cc(S(N)(=O)=O)ccc32)N=N1,0,2.0,8.0,0.32,11.0,3.0,8.0,10.0,0.0,0.0,51.91,391.41,149.12,0.53,C#CCCC1(CCNC(=O)Cc2cc(S(N)(=O)=O)cn2C)N=N1,C136,8.0,10.0
Z3462042787,,,C#CCCC1(CCNC(=O)c2cc(S(N)(=O)=O)c[nH]2)N=N1,0,3.0,5.0,0.36,9.0,2.0,7.0,5.0,0.0,0.0,41.93,309.35,129.77,0.60,C#CCCC1(CCNC(=O)c2cc(S(=O)(=O)CC)c[nH]c2=O)N=N1,C335,5.0,3.0
Z3462042867,,,C#CCCC1(CCNC(=O)C2=CC(c3ccccc3)NC(=O)N2)N=N1,0,3.0,4.0,2.01,7.0,3.0,7.0,6.0,0.0,0.0,51.45,337.38,94.95,0.52,C#CCCC1(CCNC(=O)c2ccc(Cc3ccccc3)[nH]2)N=N1,C112,12.0,13.0
Z3462042954,,,C#CCCC1(CCNC(=O)c2cc3[nH]c(C(=O)OC)cc3o2)N=N1,0,2.0,6.0,2.24,8.0,3.0,7.0,9.0,0.0,0.0,46.44,328.33,109.05,0.52,C#CCCC1(CCNC(=O)c2cc3c(C(F)(F)F)cc(=O)[nH]c3o2)N=N1,C158,5.0,6.0
Z3462042970,,,C#CCCC1(CCNC(=O)C2(Cc3cnn[nH]3)CCC2)N=N1,0,2.0,5.0,1.60,7.0,3.0,8.0,5.0,0.0,0.0,47.14,300.37,95.39,0.52,C#CCCC1(CCNC(=O)C2(c3ccccc3C#N)CCC2)N=N1,C011,8.0,13.0
Z3671661036,,,C#CCCC1(CCC(=O)NC)N=N1,0,1.0,3.0,1.09,4.0,1.0,5.0,0.0,0.0,0.0,28.61,179.22,53.82,0.53,C#CCCC1(CCC(=O)NC2(CCO)CS(=O)(=O)C2)N=N1,C291,4.0,11.0
Z3817632328,,,C#CCCC1(CCNCc2nn(C)c3c2COCC3)N=N1,0,1.0,6.0,1.55,6.0,3.0,7.0,5.0,0.0,1.0,46.7,287.37,63.8,0.41,C#CCCC1(CCC(=O)N2CC(c3n[nH]c4c3COCC4)C2)N=N1,C319,8.0,13.0
Z3817632678,,,C#CCCC1(CCNCc2ccnn2CC(F)F)N=N1,0,1.0,5.0,2.20,7.0,2.0,9.0,5.0,0.0,1.0,40.83,281.31,54.57,0.48,C#CCCC1(CCNC(=O)c2c(C)nn(CC(F)F)c2C)N=N1,C024,8.0,4.0
Z3817633264,,,C#CCCC1(CCNCc2nc3c(s2)COCC3)N=N1,0,1.0,6.0,2.27,6.0,3.0,7.0,5.0,0.0,1.0,44.74,290.39,58.87,0.40,C#CCCC1(CCC(=O)N2CCC(Cc3nc4c(s3)CCC4)CC2)N=N1,C127,8.0,4.0
Z3817633880,,,C#CCCC1(CCNCc2nc3cc(Br)ccc3n2C)N=N1,0,1.0,5.0,3.39,6.0,3.0,7.0,10.0,0.0,1.0,48.71,360.26,54.57,0.42,C#CCCC1(CCNC(=O)Cn2c(C)nc3cc(F)c(F)cc32)N=N1,C367,8.0,1.0
Z3817633921,,,C#CCCC1(CCNCc2c(C)cc(C#N)cc2C)N=N1,0,1.0,4.0,3.23,4.0,2.0,7.0,6.0,0.0,1.0,47.66,280.38,60.54,0.40,C#CCCC1(CCNC(=O)C2CCCc3cc(C#N)ccc32)N=N1,C147,8.0,9.0
Z3817634636,,,C#CCCC1(CCNCC2CC2c2ccc(F)cc2)N=N1,0,1.0,3.0,3.48,4.0,3.0,8.0,6.0,0.0,1.0,47.11,285.37,36.75,0.42,C#CCCC1(CCNC(=O)C2(Cc3ccc(F)cc3)CCCO2)N=N1,C194,8.0,9.0
Z3817636023,,,C#CCCC1(CCNCc2ccnn2Cc2ccccc2)N=N1,0,1.0,5.0,2.99,5.0,3.0,9.0,11.0,0.0,1.0,51.18,307.4,54.57,0.43,C#CCCC1(CCNC(=O)C2CCN(Cc3ccccc3)CC2(F)F)N=N1,C029,8.0,1.0
Z3817636155,,,C#CCCC1(CCNCC(CNC(=O)OC(C)(C)C)Cc2cccnc2)N=N1,0,2.0,6.0,3.32,7.0,2.0,11.0,6.0,0.0,1.0,64.73,385.51,87.97,0.51,C#CCCC1(CCNC(=O)c2cccn2Cc2cccnc2)N=N1,C297,8.0,2.0
Z3817637460,,,C#CCCC1(CCNCc2cccc3nccn23)N=N1,0,1.0,5.0,2.39,5.0,3.0,7.0,10.0,0.0,1.0,43.24,267.34,54.05,0.44,C#CCCC1(CCNC(=O)c2cn3ccnc3s2)N=N1,C389,8.0,6.0
Z3817637643,,,C#CCCC1(CCNCc2cscc2Cl)N=N1,0,1.0,4.0,3.46,5.0,2.0,7.0,5.0,0.0,1.0,38.84,267.79,36.75,0.41,C#CCCC1(CCNC(=O)C(O)c2cc(Cl)cc(Cl)c2)N=N1,C134,8.0,9.0
Z3817637768,,,C#CCCC1(CCNCc2ccc(C(N)=O)s2)N=N1,0,2.0,5.0,1.90,6.0,2.0,8.0,5.0,0.0,1.0,41.65,276.37,79.84,0.47,C#CCCC1(CCNC(=O)c2ccc(S(=O)(=O)c3ccccc3)s2)N=N1,C403,8.0,13.0
Z3817638118,,,C#CCCC1(CCNCc2ccc(OC)c3oc(C(=O)OC)cc23)N=N1,0,1.0,7.0,3.28,7.0,3.0,9.0,10.0,0.0,1.0,53.95,355.39,85.42,0.45,C#CCCC1(CCNC(=O)COc2ccc3c(C)c(C)c(=O)oc3c2C)N=N1,C003,8.0,8.0
Z3817638273,,,C#CCCC1(CCNCc2cc(C)nc3ccccc23)N=N1,0,1.0,4.0,3.60,4.0,3.0,7.0,11.0,0.0,1.0,49.42,292.39,49.64,0.42,C#CCCC1(CCC(=O)NCc2ccccc2S(=O)(=O)NC)N=N1,C032,8.0,1.0
Z3817638912,,,C#CCCC1(CCNCc2cnn(-c3ccccc3)c2)N=N1,0,1.0,5.0,2.93,5.0,3.0,8.0,11.0,0.0,1.0,48.09,293.37,54.57,0.46,C#CCCC1(CCC(=O)NCc2cn(-c3ccccc3)nc2C(C)C)N=N1,C349,8.0,6.0
Z3891107478,,,C#CCCC1(CCBr)N=N1,0,0.0,2.0,2.35,3.0,1.0,4.0,0.0,0.0,0.0,23.57,201.07,24.72,0.40,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,C387,4.0,0.0
